Product Name,Total_Sales,Order_Count,Avg_Order_Value,Sales_Std,Active_Days,Cluster,Segment
Avery White Multi-Purpose Labels,95.616,4,23.904,11.529533555179064,4,0,Low Demand
Avoid Verbal Orders Carbonless Minifold Book,68.276,5,13.655199999999999,7.488054166470754,5,0,Low Demand
BIC Brite Liner Grip Highlighters,24.272,5,4.8544,2.8158374953111194,5,0,Low Demand
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",118.72,6,19.786666666666665,11.721638292775744,6,0,Low Demand
BIC Brite Liner Highlighters,86.112,7,12.301714285714285,2.637002194050769,7,2,Medium Demand
"BIC Brite Liner Highlighters, Chisel Tip",123.12,6,20.52,8.767578092038873,6,0,Low Demand
BIC Liqua Brite Liner,173.5,6,28.916666666666668,8.752841428168722,6,0,Low Demand
"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",496.248,6,82.708,43.39107108150247,6,0,Low Demand
"BOSTON Ranger #55 Pencil Sharpener, Black",618.562,9,68.72911111111111,50.31450395374193,9,2,Medium Demand
BPI Conference Tables,2241.8675,5,448.3735,272.7266230449458,5,0,Low Demand
Bady BDG101FRU Card Printer,9279.884,4,2319.971,1142.6142657099988,4,1,High Demand
Bagged Rubber Bands,23.183999999999997,4,5.795999999999999,2.1968850675444993,4,0,Low Demand
Balt Solid Wood Rectangular Table,828.0965,4,207.024125,34.28424999999999,4,0,Low Demand
Balt Solid Wood Round Tables,6518.754,4,1629.6885,819.6466853083713,4,0,Low Demand
Balt Split Level Computer Training Table,1040.625,5,208.125,101.96001054334978,5,0,Low Demand
Barrel Sharpener,67.83000000000001,4,16.957500000000003,10.254044324070382,4,0,Low Demand
"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",1088.64,5,217.728,166.6404186264545,5,0,Low Demand
"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,1,136.464,0.0,1,0,Low Demand
"Belkin 19"" Center-Weighted Shelf, Gray",849.3119999999999,4,212.32799999999997,107.25066086509676,4,0,Low Demand
"Belkin 19"" Vented Equipment Shelf, Black",1400.256,10,140.0256,56.22617434611748,10,2,Medium Demand
"Belkin 325VA UPS Surge Protector, 6'",1379.172,4,344.793,69.49771889781707,4,0,Low Demand
Belkin 5 Outlet SurgeMaster Power Centers,1776.048,10,177.6048,153.06628683808856,10,2,Medium Demand
Belkin 6 Outlet Metallic Surge Strip,262.449,9,29.161,16.798312817065884,9,2,Medium Demand
Belkin 7 Outlet SurgeMaster II,631.68,3,210.55999999999997,159.556520393245,3,0,Low Demand
Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,1,157.92,0.0,1,0,Low Demand
Belkin 7-Outlet SurgeMaster Home Series,72.64399999999999,4,18.160999999999998,16.21162171612287,4,0,Low Demand
Belkin 8 Outlet Surge Protector,1073.676,7,153.3822857142857,102.22729508585967,7,2,Medium Demand
Belkin 8 Outlet SurgeMaster II Gold Surge Protector,737.754,5,147.5508,89.52906618076614,5,0,Low Demand
Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,1,647.84,0.0,1,0,Low Demand
Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,277.92,2,138.96,98.25955831368265,2,0,Low Demand
Belkin F5C206VTEL 6 Outlet Surge,464.196,7,66.31371428571428,31.042245353250927,7,2,Medium Demand
Belkin F8E887 USB Wired Ergonomic Keyboard,563.812,8,70.4765,25.193640053451134,8,2,Medium Demand
Belkin F9G930V10-GRY 9 Outlet Surge,770.112,5,154.0224,115.59600247759434,5,0,Low Demand
Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,516.216,8,64.527,58.38880447483062,7,2,Medium Demand
Belkin F9M820V08 8 Outlet Surge,558.74,3,186.24666666666667,139.75661497522518,3,0,Low Demand
Belkin F9S820V06 8 Outlet Surge,266.336,4,66.584,48.13911485130014,4,0,Low Demand
Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,64.972,3,21.65733333333333,13.179751945060774,3,0,Low Demand
Belkin OmniView SE Rackmount Kit,248.35999999999999,2,124.17999999999999,125.44074298249353,2,0,Low Demand
Belkin Premiere Surge Master II 8-outlet surge protector,952.168,7,136.024,100.18950255058328,7,2,Medium Demand
Belkin QODE FastFit Bluetooth Keyboard,495.6,2,247.8,0.0,2,0,Low Demand
"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",239.84,5,47.968,25.61492322846196,5,0,Low Demand
Belkin Standard 104 key USB Keyboard,265.538,6,44.25633333333334,31.45039116873853,6,0,Low Demand
Belkin iPhone and iPad Lightning Cable,83.944,2,41.972,42.39812259994539,2,0,Low Demand
Berol Giant Pencil Sharpener,254.85000000000002,4,63.712500000000006,41.466275401423104,4,0,Low Demand
Bestar Classic Bookcase,1897.8102,8,237.226275,122.27169182178736,8,2,Medium Demand
Bevis 36 x 72 Conference Tables,4332.252,8,541.5315,506.3807961239672,8,2,Medium Demand
Bevis 44 x 96 Conference Tables,3253.2200000000003,5,650.644,452.4181060479344,5,0,Low Demand
Bevis Boat-Shaped Conference Table,2542.467,6,423.7445,140.0920124414665,6,2,Medium Demand
"Bevis Oval Conference Table, Walnut",6942.068,8,867.7585,674.340634598399,8,2,Medium Demand
Bevis Rectangular Conference Tables,1007.262,4,251.8155,122.35353562933929,4,0,Low Demand
"Bevis Round Bullnose 29"" High Table Top",4544.925,5,908.985,427.53661821065106,5,0,Low Demand
Bevis Round Conference Room Tables and Bases,519.941,2,259.9705,164.81032723861694,2,0,Low Demand
Bevis Round Conference Table Top & Single Column Base,2297.538,5,459.5076,347.9385453306374,5,0,Low Demand
"Bevis Round Conference Table Top, X-Base",2671.421,6,445.2368333333333,302.6586554469683,6,2,Medium Demand
Bevis Steel Folding Chairs,1775.075,6,295.84583333333336,105.18092509655287,6,0,Low Demand
"Bevis Traditional Conference Table Top, Plinth Base",2033.496,3,677.832,267.3815980504269,3,0,Low Demand
Binder Clips by OIC,36.112,7,5.158857142857143,3.4639890025119606,7,2,Medium Demand
Binder Posts,57.4,6,9.566666666666666,7.706720461173264,6,0,Low Demand
Binding Machine Supplies,667.9929999999999,9,74.22144444444444,30.770932050845936,9,2,Medium Demand
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",88.896,7,12.699428571428571,7.186982743292274,7,2,Medium Demand
"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",16.176000000000002,2,8.088000000000001,7.625439528315728,2,0,Low Demand
"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",45.15,5,9.03,7.5342086512121496,5,0,Low Demand
"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",17.64,3,5.88,1.76998983047926,3,0,Low Demand
"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",25.992,3,8.664,6.334954459189112,2,0,Low Demand
Bionaire 99.97% HEPA Air Cleaner,199.72799999999998,4,49.931999999999995,35.776852404872066,4,0,Low Demand
Bionaire Personal Warm Mist Humidifier/Vaporizer,515.79,3,171.92999999999998,97.60931871496696,3,0,Low Demand
Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,229.88600000000002,6,38.31433333333334,28.97487036496741,5,0,Low Demand
"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",45.507999999999996,4,11.376999999999999,10.661965860009119,4,0,Low Demand
"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",64.06400000000001,4,16.016000000000002,2.912000000000001,4,0,Low Demand
"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",160.336,4,40.084,23.47482788009318,4,0,Low Demand
BlackBerry Q10,3099.354,6,516.559,283.6314459766406,6,2,Medium Demand
Blackstonian Pencils,30.438000000000002,3,10.146,7.418565090366196,3,0,Low Demand
Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,1229.836,4,307.459,155.62307165284545,4,0,Low Demand
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",679.66,5,135.932,70.16461524158741,5,0,Low Demand
"BlueLounge Milo Smartphone Stand, White/Metallic",335.888,3,111.96266666666666,33.034408142622034,3,0,Low Demand
Bose SoundLink Bluetooth Speaker,2865.6,5,573.12,321.6174933053239,5,0,Low Demand
Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,1073.112,7,153.3017142857143,72.50827277332861,7,2,Medium Demand
Boston 16701 Slimline Battery Pencil Sharpener,86.076,2,43.038,6.762769255268138,2,0,Low Demand
Boston 16750 Black Compact Battery Pencil Sharpener,43.75,2,21.875,18.561553006146873,2,0,Low Demand
Boston 16765 Mini Stand Up Battery Pencil Sharpener,102.608,4,25.652,8.078284966501242,4,0,Low Demand
Boston 16801 Nautilus Battery Pencil Sharpener,444.60200000000003,6,74.10033333333334,32.51724555165561,6,0,Low Demand
Boston 1730 StandUp Electric Pencil Sharpener,171.04,3,57.01333333333333,12.343748755274202,3,0,Low Demand
Boston 1799 Powerhouse Electric Pencil Sharpener,389.70000000000005,3,129.9,89.99735996127887,3,0,Low Demand
"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",59.489999999999995,2,29.744999999999997,14.021927470929237,2,0,Low Demand
Boston 1900 Electric Pencil Sharpener,14.98,1,14.98,0.0,1,0,Low Demand
Boston 19500 Mighty Mite Electric Pencil Sharpener,342.55,4,85.6375,64.51147669213594,4,0,Low Demand
"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",523.59,8,65.44875,31.265152412184765,8,2,Medium Demand
Boston Heavy-Duty Trimline Electric Pencil Sharpeners,1166.44,5,233.288,102.5652510356212,5,0,Low Demand
Boston Home & Office Model 2000 Electric Pencil Sharpeners,297.99,6,49.665,18.622028622037934,6,0,Low Demand
Boston KS Multi-Size Manual Pencil Sharpener,533.3679999999999,7,76.19542857142856,36.38498464502971,7,2,Medium Demand
"Boston Model 1800 Electric Pencil Sharpener, Gray",264.61,2,132.305,91.56325709584604,2,0,Low Demand
"Boston School Pro Electric Pencil Sharpener, 1670",873.636,7,124.80514285714285,48.316693966056114,7,2,Medium Demand
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,1706.25,3,568.75,303.8972122692145,3,0,Low Demand
"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",65.0,4,16.25,16.631195587409422,4,0,Low Demand
Bretford CR4500 Series Slim Rectangular Table,7242.768,8,905.346,325.45462665356945,8,2,Medium Demand
Bretford CR8500 Series Meeting Room Furniture,6776.562000000001,6,1129.4270000000001,895.3324620316188,6,2,Medium Demand
Bretford Rectangular Conference Table Tops,12995.2915,12,1082.9409583333334,899.4097766092964,12,2,Medium Demand
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,5634.9,4,1408.725,588.6918606254605,4,0,Low Demand
"Brites Rubber Bands, 1 1/2 oz. Box",13.068000000000001,3,4.356000000000001,1.4277983050837402,3,0,Low Demand
Brother DCP1000 Digital 3 in 1 Multifunction Machine,4859.838,7,694.2625714285714,272.4401272566489,7,2,Medium Demand
"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,1,341.991,0.0,1,0,Low Demand
Brown Kraft Recycled Envelopes,244.512,5,48.9024,32.09175079050689,5,0,Low Demand
Bulldog Table or Wall-Mount Pencil Sharpener,77.87,3,25.956666666666667,6.916656224891716,3,0,Low Demand
Bulldog Vacuum Base Pencil Sharpener,330.924,6,55.153999999999996,23.000807985807803,6,0,Low Demand
Bush Advantage Collection Racetrack Conference Table,6151.045,6,1025.1741666666667,500.79543157597465,6,2,Medium Demand
Bush Advantage Collection Round Conference Table,3401.6000000000004,4,850.4000000000001,738.7148947552996,4,0,Low Demand
"Bush Andora Bookcase, Maple/Graphite Gray Finish",3317.7235,9,368.6359444444445,226.8753406407146,9,2,Medium Demand
"Bush Andora Conference Table, Maple/Graphite Gray Finish",1162.664,3,387.55466666666666,286.7846542709936,3,0,Low Demand
"Bush Birmingham Collection Bookcase, Dark Cherry",825.174,1,825.174,0.0,1,0,Low Demand
"Bush Cubix Collection Bookcases, Fully Assembled",729.2339999999999,3,243.07799999999997,188.8053947640268,3,0,Low Demand
"Bush Cubix Conference Tables, Fully Assembled",3603.288,4,900.822,608.7831268840052,4,0,Low Demand
"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",3242.54,7,463.21999999999997,362.84014058673273,7,2,Medium Demand
Bush Mission Pointe Library,748.8608,3,249.62026666666668,48.81427243965983,3,0,Low Demand
"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,1,119.833,0.0,1,0,Low Demand
Bush Somerset Collection Bookcase,1263.9569999999999,4,315.98924999999997,178.02160886322199,4,0,Low Demand
"Bush Westfield Collection Bookcases, Dark Cherry Finish",649.376,3,216.45866666666666,172.12672635396672,3,0,Low Demand
"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,1,90.882,0.0,1,0,Low Demand
"Bush Westfield Collection Bookcases, Fully Assembled",1473.2982000000002,6,245.54970000000003,66.15667277773271,6,0,Low Demand
"Bush Westfield Collection Bookcases, Medium Cherry Finish",1426.8878,9,158.5430888888889,95.81495908453498,9,2,Medium Demand
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,137.17,8,17.14625,11.025640580677646,8,2,Medium Demand
"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",514.556,4,128.639,25.869114738106774,4,0,Low Demand
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",136.344,7,19.477714285714285,8.49362642837333,7,2,Medium Demand
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",85.995,4,21.49875,15.238153111515844,4,0,Low Demand
Cameo Buff Policy Envelopes,1456.182,7,208.026,86.74016324633013,7,2,Medium Demand
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,1,1007.979,0.0,1,0,Low Demand
Canon Image Class D660 Copier,3959.9339999999997,2,1979.9669999999999,1442.4737919899965,2,1,High Demand
Canon Imageclass D680 Copier / Fax,8959.872,5,1791.9743999999998,1230.0718549372637,5,1,High Demand
Canon PC-428 Personal Copier,3639.818,5,727.9636,503.08517035667035,5,0,Low Demand
Canon PC1060 Personal Laser Copier,8819.874,3,2939.958,1893.8578406870988,3,1,High Demand
Canon PC1080F Personal Copier,5999.9,4,1499.975,774.5837592969959,4,0,Low Demand
Canon PC170 Desktop Personal Copier,575.82,2,287.91,0.0,2,0,Low Demand
Canon PC940 Copier,5669.874,3,1889.9579999999999,1105.9139390585508,3,0,Low Demand
Canon imageCLASS 2200 Advanced Copier,61599.824,5,12319.9648,3520.92731536753,5,1,High Demand
Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,1,3991.98,0.0,1,0,Low Demand
Canvas Sectional Post Binders,422.63599999999997,6,70.43933333333332,49.38627522163083,6,0,Low Demand
Cardinal EasyOpen D-Ring Binders,209.30599999999998,8,26.163249999999998,14.318349383620607,8,2,Medium Demand
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",136.728,9,15.192,11.145115073430153,9,2,Medium Demand
Cardinal Hold-It CD Pocket,38.304,4,9.576,6.515642715803254,4,0,Low Demand
Cardinal Holdit Business Card Pockets,87.648,8,10.956,5.350396941215804,8,2,Medium Demand
Cardinal Holdit Data Disk Pockets,100.464,3,33.488,3.8522139089100427,3,0,Low Demand
Cardinal Poly Pocket Divider Pockets for Ring Binders,40.32,4,10.08,10.146977481003889,4,0,Low Demand
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",179.014,10,17.901400000000002,13.783994616946135,10,2,Medium Demand
Cardinal Slant-D Ring Binders,102.542,4,25.6355,23.634030965255725,4,0,Low Demand
"Career Cubicle Clock, 8 1/4"", Black",194.68800000000002,3,64.896,34.65447919100791,3,0,Low Demand
"Carina 42""Hx23 3/4""W Media Storage Unit",1635.796,8,204.4745,141.17686602779003,8,2,Medium Demand
Carina Double Wide Media Storage Towers in Natural & Black,3028.652,12,252.38766666666666,202.10615649087774,12,2,Medium Demand
Carina Media Storage Towers in Natural & Black,1073.248,5,214.64960000000002,61.344788896857395,5,0,Low Demand
"Carina Mini System Audio Rack, Model AR050B",1731.288,5,346.2576,109.415248977462,5,0,Low Demand
Case Logic 2.4GHz Wireless Keyboard,1229.754,8,153.71925,65.22005190287942,8,2,Medium Demand
Catalog Binders with Expanding Posts,1089.936,8,136.242,113.8234214813203,8,2,Medium Demand
Cherry 142-key Programmable Keyboard,479.72,1,479.72,0.0,1,0,Low Demand
"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",5098.176,6,849.696,699.1863811945997,6,2,Medium Demand
"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",4297.644,6,716.274,530.7742224818384,6,2,Medium Demand
Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,9587.052,4,2396.763,1332.6428322472605,4,1,High Demand
"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",3354.89,6,559.1483333333333,257.27214938011974,6,2,Medium Demand
Chromcraft Rectangular Conference Tables,4952.673,9,550.297,487.91912640877285,9,2,Medium Demand
Chromcraft Round Conference Tables,8209.059,13,631.4660769230769,481.01902616952367,13,2,Medium Demand
Cisco 8961 IP Phone Charcoal,224.937,1,224.937,0.0,1,0,Low Demand
Cisco 8x8 Inc. 6753i IP Business Phone System,2645.804,6,440.96733333333333,252.4950572780914,6,2,Medium Demand
Cisco 9971 IP Video Phone Charcoal,4268.0,2,2134.0,1337.8460300049478,2,1,High Demand
Cisco CP-7937G Unified IP Conference Station Phone,1391.4,2,695.7,0.0,2,0,Low Demand
Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,1,385.8,0.0,1,0,Low Demand
Cisco IP Phone 7961G-GE VoIP phone,2252.4320000000002,4,563.1080000000001,450.1530766839209,4,0,Low Demand
Cisco IP Phone 7961G VoIP phone - Dark gray,1386.69,3,462.23,452.5317886071652,3,0,Low Demand
Cisco SPA 501G IP Phone,213.48,1,213.48,0.0,1,0,Low Demand
Cisco SPA 502G IP Phone,2063.14,5,412.628,257.48769974505575,5,0,Low Demand
Cisco SPA112 2 Port Phone Adapter,351.68,2,175.84,62.16882820192127,2,0,Low Demand
Cisco SPA301,3930.9480000000003,8,491.36850000000004,566.6784756856648,8,2,Medium Demand
Cisco SPA508G,910.662,5,182.13240000000002,84.19868884252296,5,0,Low Demand
Cisco SPA525G2 5-Line IP Phone,1379.92,1,1379.92,0.0,1,0,Low Demand
Cisco SPA525G2 IP Phone - Wireless,426.93,5,85.386,49.9627028892553,5,0,Low Demand
Cisco Small Business SPA 502G VoIP phone,882.102,4,220.5255,112.82700000000001,4,0,Low Demand
Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,1,22638.48,0.0,1,1,High Demand
Cisco Unified IP Phone 7945G VoIP phone,6751.602,6,1125.267,210.20035308723917,6,2,Medium Demand
Clarity 53712,752.2860000000001,4,188.07150000000001,135.6144004976364,4,0,Low Demand
Classic Ivory Antique Telephone ZL1810,341.666,2,170.833,99.48002461801063,2,0,Low Demand
Clear Mylar Reinforcing Strips,377.538,7,53.934000000000005,53.17547046336309,7,2,Medium Demand
ClearOne CHATAttach 160 - speaker phone,6695.892,4,1673.973,740.5356008610704,4,0,Low Demand
ClearOne Communications CHAT 70 OC Speaker Phone,1685.294,4,421.3235,203.39952203401722,4,0,Low Demand
ClearSounds CSC500 Amplified Spirit Phone Corded phone,1119.84,6,186.64,85.68178734830406,6,0,Low Demand
Clearsounds A400,488.326,3,162.77533333333335,46.34985274338347,3,0,Low Demand
Col-Erase Pencils with Erasers,37.696,2,18.848,0.8598418459228425,2,0,Low Demand
Color-Coded Legal Exhibit Labels,14.73,2,7.365,3.4718942956259484,2,0,Low Demand
Colored Envelopes,50.922,5,10.1844,2.8772536905876063,5,0,Low Demand
Colored Push Pins,24.978,5,4.9956000000000005,4.473300660586096,5,0,Low Demand
Coloredge Poster Frame,298.2,6,49.699999999999996,32.068115005406845,6,0,Low Demand
Colorific Watercolor Pencils,51.6,3,17.2,2.979127389018469,3,0,Low Demand
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",50.57,7,7.224285714285714,5.115791946326124,7,2,Medium Demand
Compact Automatic Electric Letter Opener,2982.75,8,372.84375,207.60821582266777,8,2,Medium Demand
"Companion Letter/Legal File, Black",611.712,5,122.3424,95.58576871480399,5,0,Low Demand
Computer Printout Index Tabs,11.088000000000001,4,2.7720000000000002,2.6367616502065556,4,0,Low Demand
Computer Printout Paper with Letter-Trim Fine Perforations,191.6,1,191.6,0.0,1,0,Low Demand
Computer Printout Paper with Letter-Trim Perforations,405.95799999999997,7,57.99399999999999,29.446449814309812,7,2,Medium Demand
"Computer Room Manger, 14""",636.6080000000001,7,90.944,62.645155343410245,7,2,Medium Demand
"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",546.816,4,136.704,82.67379857407464,4,0,Low Demand
Contemporary Borderless Frame,36.162,2,18.081,10.958740894829111,2,0,Low Demand
Contemporary Wood/Metal Frame,193.92,4,48.48,37.50605682642027,4,0,Low Demand
"Contico 72""H Heavy-Duty Storage System",598.308,5,119.66159999999999,51.70630287305408,5,0,Low Demand
"Contract Clock, 14"", Brown",272.552,4,68.138,43.444106190214875,4,0,Low Demand
Convenience Packs of Business Envelopes,58.644,6,9.774,3.851516688267104,6,0,Low Demand
Crate-A-Files,176.58,7,25.225714285714286,15.56104415642136,7,2,Medium Demand
"Crayola Anti Dust Chalk, 12/Pack",59.696,7,8.528,5.398408160436432,7,2,Medium Demand
Crayola Colored Pencils,120.70400000000001,11,10.97309090909091,6.767242768728568,11,2,Medium Demand
Cubify CubeX 3D Printer Double Head Print,11099.963,3,3699.9876666666664,1652.2656566152832,3,1,High Demand
Cubify CubeX 3D Printer Triple Head Print,7999.98,1,7999.98,0.0,1,1,High Demand
Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,65.34,6,10.89,6.5966991745872425,6,0,Low Demand
Cyber Acoustics AC-202b Speech Recognition Stereo Headset,119.508,5,23.9016,10.930141389753382,5,0,Low Demand
DAX Black Cherry Wood-Tone Poster Frame,455.456,8,56.932,35.89132116343926,8,2,Medium Demand
"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",127.032,5,25.406399999999998,14.783937662206235,5,0,Low Demand
DAX Clear Channel Poster Frame,119.556,3,39.852,29.208559567359707,3,0,Low Demand
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",291.45599999999996,5,58.29119999999999,20.955976407698113,5,0,Low Demand
"DAX Copper Panel Document Frame, 5 x 7 Size",120.768,4,30.192,7.116322645861417,4,0,Low Demand
DAX Cubicle Frames - 8x10,125.786,5,25.1572,21.549231290233998,5,0,Low Demand
"DAX Cubicle Frames, 8-1/2 x 11",145.69,4,36.4225,19.00273905695352,4,0,Low Demand
"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",196.248,5,39.2496,18.540035080872954,5,0,Low Demand
"DAX Metal Frame, Desktop, Stepped-Edge",161.92,5,32.384,18.32809951959013,5,0,Low Demand
DAX Natural Wood-Tone Poster Frame,513.712,5,102.7424,76.15935260229041,5,0,Low Demand
DAX Solid Wood Frames,113.332,3,37.77733333333333,17.622148034031873,3,0,Low Demand
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",216.144,8,27.018,19.956308733974684,8,2,Medium Demand
DAX Two-Tone Silver Metal Document Frame,234.784,6,39.13066666666666,26.932639251782707,6,0,Low Demand
"DAX Value U-Channel Document Frames, Easel Back",161.028,9,17.892,12.612446075206822,9,2,Medium Demand
DAX Wood Document Frame,477.804,9,53.08933333333333,53.38834187348395,9,2,Medium Demand
DAX Wood Document Frame.,159.268,4,39.817,31.509278104499106,4,0,Low Demand
DIXON Oriole Pencils,44.891999999999996,6,7.481999999999999,5.555094094612619,6,0,Low Demand
DIXON Ticonderoga Erasable Checking Pencils,94.86,7,13.551428571428572,5.329939801321802,7,2,Medium Demand
DMI Arturo Collection Mission-style Design Wood Chair,4619.987999999999,11,419.998909090909,298.30058049740853,11,2,Medium Demand
DMI Eclipse Executive Suite Bookcases,11046.609,6,1841.1015,1570.374532285308,6,1,High Demand
DXL Angle-View Binders with Locking Rings by Samsill,215.109,10,21.5109,14.078581040005417,10,2,Medium Demand
"DXL Angle-View Binders with Locking Rings, Black",124.592,4,31.148,21.608324815527308,4,0,Low Demand
DYMO CardScan Personal V9 Business Card Scanner,1343.9160000000002,3,447.97200000000004,337.11984878378195,3,0,Low Demand
"Dana Fluorescent Magnifying Lamp, White, 36""",581.172,4,145.293,89.03274240412905,4,0,Low Demand
Dana Halogen Swing-Arm Architect Lamp,1114.384,6,185.73066666666668,123.03739619915022,6,0,Low Demand
Dana Swing-Arm Lamps,108.936,7,15.562285714285716,8.428794728276907,7,2,Medium Demand
"DataProducts Ampli Magnifier Task Lamp, Black,",508.72800000000007,5,101.74560000000001,44.199840777993764,5,0,Low Demand
Dax Clear Box Frame,96.03,6,16.005,10.265331772524451,6,0,Low Demand
Decoflex Hanging Personal Folder File,46.26,1,46.26,0.0,1,0,Low Demand
"Decoflex Hanging Personal Folder File, Blue",518.112,9,57.568,30.4129938677533,9,2,Medium Demand
Deflect-O Glasstique Clear Desk Accessories,124.74,3,41.58,24.202999814072633,3,0,Low Demand
Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,1685.44,5,337.088,296.45303768388004,5,0,Low Demand
"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",673.87,6,112.31166666666667,18.22840576316718,6,0,Low Demand
"Deflect-o EconoMat Nonstudded, No Bevel Mat",619.8,2,309.9,219.1323914897111,2,0,Low Demand
"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",1115.6399999999999,9,123.95999999999998,71.44895923664669,9,2,Medium Demand
Deflect-o Glass Clear Studded Chair Mats,1579.3719999999998,7,225.62457142857141,125.89028000453031,7,2,Medium Demand
"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",1623.248,6,270.54133333333334,153.7412593660748,6,0,Low Demand
"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",437.70000000000005,4,109.42500000000001,43.77,4,0,Low Demand
Dell Slim USB Multimedia Keyboard,125.0,2,62.5,17.67766952966369,2,0,Low Demand
Deluxe Chalkboard Eraser Cleaner,182.49,5,36.498000000000005,16.20296639507717,5,0,Low Demand
Deluxe Heavy-Duty Vinyl Round Ring Binder,504.24,7,72.03428571428572,46.80129199681808,7,2,Medium Demand
Deluxe Rollaway Locking File with Drawer,5572.792,5,1114.5584000000001,666.9657266732677,5,0,Low Demand
Design Ebony Sketching Pencil,13.622,3,4.540666666666667,1.9722984899181293,3,0,Low Demand
Desktop 3-Pocket Hot File,259.68,2,129.84,122.4143259590151,2,0,Low Demand
Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,467.92,3,155.97333333333333,48.70265772350963,3,0,Low Demand
Digium D40 VoIP phone,3044.164,9,338.24044444444445,214.46675269089565,9,2,Medium Demand
Disposable Triple-Filter Dust Bags,30.59,3,10.196666666666667,2.523020676358665,3,0,Low Demand
"Dixon My First Ticonderoga Pencil, #2",95.94,4,23.985,11.523163628101443,4,0,Low Demand
"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",110.76,7,15.822857142857144,11.834901991265378,7,2,Medium Demand
Dixon Ticonderoga Core-Lock Colored Pencils,229.572,7,32.796,16.431706099286625,7,2,Medium Demand
